author_qid,authorLabel,year,awards_as_of_year
Q131468067,Ozzie M. Gartrell,2021,2
Q2043557,P. C. Hodgell,1981,1
Q2043557,P. C. Hodgell,1983,2
Q2043557,P. C. Hodgell,1986,3
Q13563141,P. D. Cacek,2001,1
Q65312484,P. Djèlí Clark,2017,1
Q65312484,P. Djèlí Clark,2018,3
Q65312484,P. Djèlí Clark,2019,9
Q65312484,P. Djèlí Clark,2020,13
Q65312484,P. Djèlí Clark,2021,15
Q65312484,P. Djèlí Clark,2022,19
Q65312484,P. Djèlí Clark,2024,21
Q7117321,P. J. Plauger,1975,1
Q7117321,P. J. Plauger,1976,3
Q7117321,P. J. Plauger,1977,4
Q7129138,Pamela Dean,1986,1
Q7129138,Pamela Dean,1995,2
Q7129138,Pamela Dean,1999,3
Q453835,Pamela Sargent,1975,1
Q453835,Pamela Sargent,1977,2
Q453835,Pamela Sargent,1979,3
Q453835,Pamela Sargent,1982,4
Q453835,Pamela Sargent,1983,5
Q453835,Pamela Sargent,1985,6
Q453835,Pamela Sargent,1987,7
Q453835,Pamela Sargent,1989,8
Q453835,Pamela Sargent,1993,10
Q26116,Paolo Bacigalupi,2000,1
Q26116,Paolo Bacigalupi,2004,3
Q26116,Paolo Bacigalupi,2005,6
Q26116,Paolo Bacigalupi,2006,8
Q26116,Paolo Bacigalupi,2007,11
Q26116,Paolo Bacigalupi,2009,15
Q26116,Paolo Bacigalupi,2010,17
Q26116,Paolo Bacigalupi,2015,18
Q26116,Paolo Bacigalupi,2016,20
Q26116,Paolo Bacigalupi,2017,21
Q3365451,Parke Godwin,1979,1
Q3365451,Parke Godwin,1981,3
Q3365451,Parke Godwin,1982,5
Q3365451,Parke Godwin,1983,6
Q3365451,Parke Godwin,1986,7
Q3365451,Parke Godwin,1996,8
Q16299532,Pasi Ilmari Jääskeläinen,2015,1
Q266947,Pat Cadigan,1982,2
Q266947,Pat Cadigan,1983,3
Q266947,Pat Cadigan,1985,4
Q266947,Pat Cadigan,1986,5
Q266947,Pat Cadigan,1987,7
Q266947,Pat Cadigan,1988,9
Q266947,Pat Cadigan,1989,11
Q266947,Pat Cadigan,1990,14
Q266947,Pat Cadigan,1991,18
Q266947,Pat Cadigan,1992,22
Q266947,Pat Cadigan,1993,25
Q266947,Pat Cadigan,1994,26
Q266947,Pat Cadigan,1995,28
Q266947,Pat Cadigan,1996,29
Q266947,Pat Cadigan,2002,31
Q266947,Pat Cadigan,2006,32
Q266947,Pat Cadigan,2008,33
Q266947,Pat Cadigan,2010,34
Q266947,Pat Cadigan,2011,35
Q266947,Pat Cadigan,2014,37
Q266947,Pat Cadigan,2020,38
Q130741555,Pat Forde,2003,2
Q271973,Pat Murphy,1983,1
Q271973,Pat Murphy,1987,2
Q271973,Pat Murphy,1988,4
Q271973,Pat Murphy,1990,8
Q271973,Pat Murphy,1991,12
Q271973,Pat Murphy,1992,14
Q271973,Pat Murphy,1994,16
Q271973,Pat Murphy,1996,17
Q271973,Pat Murphy,1997,18
Q271973,Pat Murphy,2004,19
Q271973,Pat Murphy,2005,20
Q271973,Pat Murphy,2013,21
Q271973,Pat Murphy,2017,22
Q7143881,Pat O'Shea,1987,1
Q268755,Patricia A. McKillip,1975,1
Q268755,Patricia A. McKillip,1978,2
Q268755,Patricia A. McKillip,1980,3
Q268755,Patricia A. McKillip,1985,4
Q268755,Patricia A. McKillip,1988,5
Q268755,Patricia A. McKillip,1989,6
Q268755,Patricia A. McKillip,1992,7
Q268755,Patricia A. McKillip,1994,8
Q268755,Patricia A. McKillip,1996,10
Q268755,Patricia A. McKillip,1997,11
Q268755,Patricia A. McKillip,1999,12
Q268755,Patricia A. McKillip,2001,14
Q268755,Patricia A. McKillip,2003,16
Q268755,Patricia A. McKillip,2004,17
Q268755,Patricia A. McKillip,2005,19
Q268755,Patricia A. McKillip,2006,20
Q268755,Patricia A. McKillip,2007,22
Q268755,Patricia A. McKillip,2009,23
Q268755,Patricia A. McKillip,2011,24
Q268755,Patricia A. McKillip,2017,25
Q448545,Patricia Anthony,1994,1
Q448545,Patricia Anthony,1998,2
Q448545,Patricia Anthony,1999,3
Q3369106,Patricia Geary,1988,1
Q4394477,Patricia Wrede,1990,1
Q4394477,Patricia Wrede,1991,2
Q114860,Patricia Wrightson,1982,1
Q69438929,Patrick Freivald,2014,1
Q69438929,Patrick Freivald,2015,2
Q920996,Patrick McGrath,1990,1
Q1986320,Patrick O'Leary,1996,1
Q1986320,Patrick O'Leary,1998,2
Q1986320,Patrick O'Leary,2002,3
Q1986320,Patrick O'Leary,2003,4
Q514546,Patrick Rothfuss,2008,2
Q514546,Patrick Rothfuss,2012,3
Q514546,Patrick Rothfuss,2015,5
Q131438577,Paul Brandon,2002,1
Q7149951,Paul Cook,1982,1
Q7149971,Paul Cornell,2010,1
Q7149971,Paul Cornell,2012,4
Q7149971,Paul Cornell,2013,5
Q7149971,Paul Cornell,2014,6
Q7149971,Paul Cornell,2015,7
Q7149971,Paul Cornell,2017,9
Q2079223,Paul Di Filippo,1987,1
