wikipedia_url,work_qid
https://en.wikipedia.org/wiki/MaddAddam,Q16204596
https://en.wikipedia.org/wiki/The_Drowning_Girl,Q16954516
https://en.wikipedia.org/wiki/Galileo%27s_Dream,Q15987819
https://en.wikipedia.org/wiki/Annihilation_(VanderMeer_novel),Q16961640
https://en.wikipedia.org/wiki/Lost_Everything,Q17102722
https://en.wikipedia.org/wiki/Terraplane_(novel),Q15445391
https://en.wikipedia.org/wiki/Hunted_(Gardner_novel),Q16386156
https://en.wikipedia.org/wiki/The_Last_Witchfinder,Q16932120
https://en.wikipedia.org/wiki/Mathematicians_in_Love,Q15139084
https://en.wikipedia.org/wiki/My_Real_Children,Q17016080
https://en.wikipedia.org/wiki/Infinity_Beach,Q16386338
https://en.wikipedia.org/wiki/Zone_One,Q17066538
https://en.wikipedia.org/wiki/A_Child_Across_the_Sky,Q16385014
https://en.wikipedia.org/wiki/Was_(novel),Q16238544
https://en.wikipedia.org/wiki/The_Bone_Clocks,Q17512402
https://en.wikipedia.org/wiki/Blackout_(Grant_novel),Q17002323
https://en.wikipedia.org/wiki/Ancillary_Sword,Q17989172
https://en.wikipedia.org/wiki/The_War_Hound_and_the_World%27s_Pain,Q17030695
https://en.wikipedia.org/wiki/Who_Fears_Death,Q17071479
https://en.wikipedia.org/wiki/All_Flesh_is_Grass_(novel),Q16271791
https://en.wikipedia.org/wiki/Authority_(novel),Q16835895
https://en.wikipedia.org/wiki/Parasite_(Grant_novel),Q17073283
https://en.wikipedia.org/wiki/Worldwar:_Tilting_the_Balance,Q17040582
https://en.wikipedia.org/wiki/Skin_Game_(novel),Q17105829
https://en.wikipedia.org/wiki/Uprooted_(novel),Q20992497
https://en.wikipedia.org/wiki/Shaman_(novel),Q19895754
https://en.wikipedia.org/wiki/Fate_of_Worlds,Q20926301
https://en.wikipedia.org/wiki/The_Water_Knife,Q20720831
https://en.wikipedia.org/wiki/Station_Eleven,Q20645702
https://en.wikipedia.org/wiki/Homegoing_(Pohl_novel),Q19893167
https://en.wikipedia.org/wiki/Nemesis_Games,Q19894682
https://en.wikipedia.org/wiki/Hild_(novel),Q19874187
https://en.wikipedia.org/wiki/The_End_of_All_Things_(novel),Q20058615
https://en.wikipedia.org/wiki/Seveneves,Q19902777
https://en.wikipedia.org/wiki/Towing_Jehovah,Q20875896
https://en.wikipedia.org/wiki/Aurora_(novel),Q20856830
https://en.wikipedia.org/wiki/The_Book_of_Strange_New_Things,Q19868032
https://en.wikipedia.org/wiki/The_Land_Across,Q19893647
https://en.wikipedia.org/wiki/All_the_Birds_in_the_Sky,Q29469803
https://en.wikipedia.org/wiki/The_Ragged_Astronauts,Q23712215
https://en.wikipedia.org/wiki/The_Fifth_Season_(novel),Q25217632
https://en.wikipedia.org/wiki/Moonstar_Odyssey,Q23307134
https://en.wikipedia.org/wiki/A_Borrowed_Man,Q29831547
https://en.wikipedia.org/wiki/New_York_2140,Q29832584
https://en.wikipedia.org/wiki/Babylon%27s_Ashes,Q22074947
https://en.wikipedia.org/wiki/The_Underground_Railroad_(novel),Q27957817
https://en.wikipedia.org/wiki/Home_Fires_(novel),Q28044007
https://en.wikipedia.org/wiki/The_Wild_Shore,Q21558225
https://en.wikipedia.org/wiki/Brittle_Innings,Q21588124
https://en.wikipedia.org/wiki/Spoonbenders_(novel),Q42529627
https://en.wikipedia.org/wiki/The_Aeronaut%27s_Windlass,Q23763106
https://en.wikipedia.org/wiki/Evening%27s_Empires,Q39053152
https://en.wikipedia.org/wiki/War_Dogs_(novel),Q41663473
https://en.wikipedia.org/wiki/Out_on_Blue_Six_(novel),Q23307336
https://en.wikipedia.org/wiki/The_Stone_Sky,Q39058554
https://en.wikipedia.org/wiki/The_Collapsing_Empire,Q29344605
https://en.wikipedia.org/wiki/Carnival_(Bear_novel),Q25217435
https://en.wikipedia.org/wiki/The_Obelisk_Gate,Q30337352
https://en.wikipedia.org/wiki/Walkaway_(Doctorow_novel),Q30068660
https://en.wikipedia.org/wiki/Echopraxia_(novel),Q24255737
https://en.wikipedia.org/wiki/The_First_Fifteen_Lives_of_Harry_August,Q24037175
https://en.wikipedia.org/wiki/Underground_Airlines,Q26158032
https://en.wikipedia.org/wiki/Borne_(novel),Q30608684
https://en.wikipedia.org/wiki/Europe_in_Winter,Q41094135
https://en.wikipedia.org/wiki/Brightness_Falls_from_the_Air,Q29468815
https://en.wikipedia.org/wiki/Clay%27s_Ark,Q23307323
https://en.wikipedia.org/wiki/The_Massacre_of_Mankind,Q29830993
https://en.wikipedia.org/wiki/The_Last_President_(novel),Q28453182
"https://en.wikipedia.org/wiki/The_City,_Not_Long_After",Q23016715
https://en.wikipedia.org/wiki/Lovecraft_Country_(novel),Q30608520
https://en.wikipedia.org/wiki/Luna:_New_Moon,Q21065522
https://en.wikipedia.org/wiki/The_Courier%27s_New_Bicycle,Q21160953
https://en.wikipedia.org/wiki/Starfire_(Paul_Preuss_novel),Q28452520
https://en.wikipedia.org/wiki/The_Moon_and_the_Other,Q39049663
https://en.wikipedia.org/wiki/Luna:_Wolf_Moon,Q24255710
https://en.wikipedia.org/wiki/Too_Like_the_Lightning,Q29649659
https://en.wikipedia.org/wiki/Soldier_of_Arete,Q39053144
https://en.wikipedia.org/wiki/The_Shadow_Year,Q21520132
https://en.wikipedia.org/wiki/The_Kingdom_of_Gods,Q21953042
https://en.wikipedia.org/wiki/Agency_(novel),Q30668227
https://en.wikipedia.org/wiki/Provenance_(novel),Q43336631
https://en.wikipedia.org/wiki/Seven_Surrenders,Q29649673
https://en.wikipedia.org/wiki/Blind_Voices,Q55605603
https://en.wikipedia.org/wiki/Chaga_(McDonald_novel),Q48813319
https://en.wikipedia.org/wiki/The_Medusa_Chronicles,Q54488359
https://en.wikipedia.org/wiki/Solitaire_(novel),Q47004598
https://en.wikipedia.org/wiki/Red_Moon_(novel),Q60741201
https://en.wikipedia.org/wiki/The_Final_Encyclopedia,Q55611649
https://en.wikipedia.org/wiki/The_Pride_of_Chanur,Q57272114
https://en.wikipedia.org/wiki/A_Fire_Upon_the_Deep,Q58221164
https://en.wikipedia.org/wiki/Osama_(novel),Q55627927
https://en.wikipedia.org/wiki/If_the_Stars_are_Gods,Q60839408
https://en.wikipedia.org/wiki/The_Poppy_War,Q56491386
https://en.wikipedia.org/wiki/Orphan_of_Creation,Q60791951
https://en.wikipedia.org/wiki/Persepolis_Rising,Q48772056
https://en.wikipedia.org/wiki/Lagoon_(novel),Q48815704
https://en.wikipedia.org/wiki/Ninefox_Gambit,Q56307799
https://en.wikipedia.org/wiki/Luna:_Moon_Rising,Q62113776
https://en.wikipedia.org/wiki/Six_Wakes,Q54488341
https://en.wikipedia.org/wiki/A_Closed_and_Common_Orbit,Q43625060
https://en.wikipedia.org/wiki/The_Core_of_the_Sun,Q55635138
https://en.wikipedia.org/wiki/Revenger_(novel),Q48796217
https://en.wikipedia.org/wiki/The_Arrows_of_Time,Q44391758
https://en.wikipedia.org/wiki/The_Light_Brigade_(novel),Q62113879
https://en.wikipedia.org/wiki/Spinning_Silver,Q56418944
https://en.wikipedia.org/wiki/The_Eternal_Flame_(novel),Q44391610
https://en.wikipedia.org/wiki/City_of_Stairs,Q56046005
https://en.wikipedia.org/wiki/The_Web_Between_the_Worlds,Q55635626
https://en.wikipedia.org/wiki/Brother_Termite,Q48998756
https://en.wikipedia.org/wiki/Elysium_Fire,Q55231789
https://en.wikipedia.org/wiki/The_Clockwork_Rocket,Q44391460
https://en.wikipedia.org/wiki/The_Rift_(Allan_novel),Q48817743
https://en.wikipedia.org/wiki/The_Testaments,Q60786692
https://en.wikipedia.org/wiki/The_Overstory,Q56277009
https://en.wikipedia.org/wiki/Dissidence_(novel),Q43569582
https://en.wikipedia.org/wiki/In_Conquest_Born,Q48816299
https://en.wikipedia.org/wiki/Circumpolar!,Q56353084
https://en.wikipedia.org/wiki/The_City_of_Brass_(novel),Q60787839
https://en.wikipedia.org/wiki/A_Memory_Called_Empire,Q82566838
https://en.wikipedia.org/wiki/The_City_We_Became,Q95075560
https://en.wikipedia.org/wiki/Wanderers_(novel),Q96650197
https://en.wikipedia.org/wiki/Gnomon_(novel),Q96379623
https://en.wikipedia.org/wiki/A_Song_for_a_New_Day,Q95996827
https://en.wikipedia.org/wiki/Ariosto_(novel),Q85742917
https://en.wikipedia.org/wiki/Frankissstein,Q85761958
https://en.wikipedia.org/wiki/The_Changeling_(LaValle_novel),Q76548367
https://en.wikipedia.org/wiki/Gideon_the_Ninth,Q79557367
https://en.wikipedia.org/wiki/Broken_Symmetries,Q97656902
https://en.wikipedia.org/wiki/Golden_Witchbreed,Q97355160
https://en.wikipedia.org/wiki/The_Memory_Police,Q85721227
https://en.wikipedia.org/wiki/Superluminal_(novel),Q97279628
https://en.wikipedia.org/wiki/Jade_City_(novel),Q65065481
https://en.wikipedia.org/wiki/Good_News_From_Outer_Space,Q65074348
https://en.wikipedia.org/wiki/Songs_from_the_Stars,Q96406025
https://en.wikipedia.org/wiki/Piranesi_(novel),Q99434216
https://en.wikipedia.org/wiki/A_Rose_for_Armageddon,Q96371325
https://en.wikipedia.org/wiki/Gods_of_Jade_and_Shadow,Q77430126
https://en.wikipedia.org/wiki/The_Ten_Thousand_Doors_of_January,Q93552114
https://en.wikipedia.org/wiki/Roderick_at_Random,Q96402429
https://en.wikipedia.org/wiki/Aurelia_(novel),Q97357253
https://en.wikipedia.org/wiki/Providence_(Barry_novel),Q90410035
https://en.wikipedia.org/wiki/Against_Infinity,Q97452915
https://en.wikipedia.org/wiki/Rosewater_(Thompson_novel),Q65643770
https://en.wikipedia.org/wiki/Middlegame,Q96755535
https://en.wikipedia.org/wiki/Witchmark,Q73550637
https://en.wikipedia.org/wiki/The_Last_Emperox,Q96409420
https://en.wikipedia.org/wiki/Autonomous_(novel),Q69527499
https://en.wikipedia.org/wiki/Trail_of_Lightning,Q83431075
https://en.wikipedia.org/wiki/The_City_in_the_Middle_of_the_Night,Q96107494
https://en.wikipedia.org/wiki/Semiosis_(novel),Q85624939
https://en.wikipedia.org/wiki/Moonfall_(novel),Q85786245
https://en.wikipedia.org/wiki/Planetfall_(novel),Q85793524
https://en.wikipedia.org/wiki/The_Raven_Tower,Q69566723
https://en.wikipedia.org/wiki/The_Other_End_of_Time,Q85808079
https://en.wikipedia.org/wiki/Transfigurations_(novel),Q96410644
https://en.wikipedia.org/wiki/Starburst_(novel),Q97173155
https://en.wikipedia.org/wiki/The_Mere_Wife,Q85807897
https://en.wikipedia.org/wiki/After_Atlas,Q85740021
https://en.wikipedia.org/wiki/Mayflies_(novel),Q96392366
https://en.wikipedia.org/wiki/A_Desolation_Called_Peace,Q105722561
https://en.wikipedia.org/wiki/Leviathan_Falls,Q107316509
https://en.wikipedia.org/wiki/Lexicon_(novel),Q102076464
https://en.wikipedia.org/wiki/Project_Hail_Mary,Q106852836
https://en.wikipedia.org/wiki/The_Book_of_Koli,Q108325525
https://en.wikipedia.org/wiki/The_Unconquered_Country:_A_Life_History,Q104861807
https://en.wikipedia.org/wiki/Klara_and_the_Sun,Q105704813
https://en.wikipedia.org/wiki/Molly_Zero,Q104854337
"https://en.wikipedia.org/wiki/The_Galaxy,_and_the_Ground_Within",Q106259289
https://en.wikipedia.org/wiki/Worlds_(novel),Q107259794
https://en.wikipedia.org/wiki/Network_Effect_(novel),Q100540380
https://en.wikipedia.org/wiki/Bewilderment,Q108439991
https://en.wikipedia.org/wiki/The_Race_(Allan_novel),Q105044098
https://en.wikipedia.org/wiki/Theory_of_Bastards,Q107681820
https://en.wikipedia.org/wiki/This_Is_the_Way_the_World_Ends_(novel),Q104841827
https://en.wikipedia.org/wiki/Bone_Silence,Q107056688
https://en.wikipedia.org/wiki/Atlas_Alone,Q100710210
https://en.wikipedia.org/wiki/The_Strange_Case_of_the_Alchemist%27s_Daughter,Q100324066
https://en.wikipedia.org/wiki/The_Forever_Man,Q104871743
https://en.wikipedia.org/wiki/Hummingbird_Salamander,Q107056141
https://en.wikipedia.org/wiki/Tender_Is_the_Flesh,Q106610620
https://en.wikipedia.org/wiki/Mexican_Gothic,Q99838669
https://en.wikipedia.org/wiki/Harrow_the_Ninth,Q100773938
https://en.wikipedia.org/wiki/The_Ministry_for_the_Future,Q102036201
https://en.wikipedia.org/wiki/Perhaps_the_Stars,Q105476518
https://en.wikipedia.org/wiki/The_Only_Good_Indians,Q102079264
https://en.wikipedia.org/wiki/The_Ceremonies_(novel),Q104856777
https://en.wikipedia.org/wiki/Worlds_Apart_(novel),Q107259782
"https://en.wikipedia.org/wiki/Welcome,_Chaos",Q104856775
https://en.wikipedia.org/wiki/The_Future_of_Another_Timeline,Q100330025
https://en.wikipedia.org/wiki/Invisible_Cities,Q1219705
https://en.wikipedia.org/wiki/Tamsin_(novel),Q860034
https://en.wikipedia.org/wiki/The_Moon_Is_a_Harsh_Mistress,Q1410482
https://en.wikipedia.org/wiki/The_Time_Ships,Q2531100
https://en.wikipedia.org/wiki/Neptune%27s_Brood,Q18391798
https://en.wikipedia.org/wiki/Record_of_a_Spaceborn_Few,Q62698506
https://en.wikipedia.org/wiki/This_Immortal,Q2567510
https://en.wikipedia.org/wiki/Blindsight_(Watts_novel),Q2511421
https://en.wikipedia.org/wiki/Rite_of_Passage_(novel),Q3433284
https://en.wikipedia.org/wiki/Doomsday_Book_(novel),Q2603313
"https://en.wikipedia.org/wiki/Fall;_or,_Dodge_in_Hell",Q65043785
https://en.wikipedia.org/wiki/Glory_Road,Q2538455
"https://en.wikipedia.org/wiki/Dr._Bloodmoney,_or_How_We_Got_Along_After_the_Bomb",Q1317915
https://en.wikipedia.org/wiki/Golden_Son,Q19263643
https://en.wikipedia.org/wiki/The_Pirates_of_Zan,Q18393643
https://en.wikipedia.org/wiki/The_Goblin_Emperor,Q19364463
https://en.wikipedia.org/wiki/Countdown_City,Q18149437
https://en.wikipedia.org/wiki/Some_Kind_of_Fairy_Tale,Q18162354
https://en.wikipedia.org/wiki/The_Rise_of_Endymion,Q2521688
https://en.wikipedia.org/wiki/Virtual_Light,Q897105
https://en.wikipedia.org/wiki/Poseidon%27s_Wake,Q19263901
https://en.wikipedia.org/wiki/The_Calculating_Stars,Q63965925
https://en.wikipedia.org/wiki/Old_Man%27s_War,Q1339232
https://en.wikipedia.org/wiki/Children_of_the_Mind,Q2608698
https://en.wikipedia.org/wiki/Beggars_in_Spain,Q850150
https://en.wikipedia.org/wiki/Firestarter_(novel),Q828031
https://en.wikipedia.org/wiki/The_Buried_Giant,Q19363462
https://en.wikipedia.org/wiki/The_Silence_of_the_Lambs_(novel),Q897685
https://en.wikipedia.org/wiki/The_Enemy_Stars,Q18208798
https://en.wikipedia.org/wiki/Valis_(novel),Q1320318
https://en.wikipedia.org/wiki/Space_Opera_(Valente_novel),Q64485242
https://en.wikipedia.org/wiki/Coming_Home_(McDevitt_novel),Q18816070
https://en.wikipedia.org/wiki/Systemic_Shock_(book),Q18208339
https://en.wikipedia.org/wiki/Alif_the_Unseen,Q64167557
https://en.wikipedia.org/wiki/Deepsix,Q19364507
https://en.wikipedia.org/wiki/We_Are_All_Completely_Beside_Ourselves,Q19364487
https://en.wikipedia.org/wiki/Lock_In,Q18151875
https://en.wikipedia.org/wiki/The_Facts_of_Life_(Joyce_novel),Q20167456
https://en.wikipedia.org/wiki/The_Privilege_of_the_Sword,Q18209955
https://en.wikipedia.org/wiki/Olympos_(novel),Q2525080
https://en.wikipedia.org/wiki/Grass_(novel),Q3433346
"https://en.wikipedia.org/wiki/Flow_My_Tears,_the_Policeman_Said",Q874492
https://en.wikipedia.org/wiki/The_Causal_Angel,Q18205890
https://en.wikipedia.org/wiki/Eden_(Lem_novel),Q1283523
https://en.wikipedia.org/wiki/Red_Rising,Q18393778
https://en.wikipedia.org/wiki/Radix_(novel),Q3417058
https://en.wikipedia.org/wiki/Look_to_Windward,Q884010
https://en.wikipedia.org/wiki/More_Than_Human,Q845613
https://en.wikipedia.org/wiki/The_Dosadi_Experiment,Q2527160
https://en.wikipedia.org/wiki/Fire_Time,Q1239229
https://en.wikipedia.org/wiki/Remake_(novel),Q3424461
https://en.wikipedia.org/wiki/The_Fresco,Q65049447
https://en.wikipedia.org/wiki/Cibola_Burn,Q19610145
https://en.wikipedia.org/wiki/The_Reality_Dysfunction,Q3453308
https://en.wikipedia.org/wiki/The_High_Crusade,Q2560269
https://en.wikipedia.org/wiki/Watchtower_(novel),Q19355880
